"CNTSCHID" "PV1MATH" "PV1READ" "PV1SCIE" "ESCS" "TMINS" "Region"
"14591" 82600023 639.989 670.701 742.731 1.408 1500 82611
"14592" 82600023 488.223 520.993 525.224 -0.696 1500 82611
"14593" 82600023 462.158 593.762 517.779 0.6612 1500 82611
"14594" 82600023 463.838 468.24 327.171 0.2679 1500 82611
"14595" 82600023 460.86 392.555 429.639 1.5021 NA 82611
"14596" 82600023 487.394 440.958 468.863 0.6944 1500 82611
"14597" 82600023 421.396 449.603 425.686 -0.706 NA 82611
"14598" 82600023 420.133 455.868 417.805 -0.9155 1500 82611
"14599" 82600023 665.674 662.526 649.732 1.363 1500 82611
"14600" 82600023 535.174 583.712 508.942 1.4657 2100 82611
"14601" 82600023 543.824 616.845 586.278 0.8152 1500 82611
"14602" 82600023 492.71 568.95 469.858 -0.5471 1500 82611
"14603" 82600023 539.981 563.341 553.175 0.93 1500 82611
"14604" 82600023 472.169 380.259 422.031 0.5008 1500 82611
"14605" 82600023 505.306 484.865 393.38 0.6139 1500 82611
"14606" 82600023 548.623 573.185 533.067 -0.5673 2100 82611
"14607" 82600023 409.016 340.683 354.287 1.052 2100 82611
"14608" 82600024 370.47 437.24 481.097 -1.5856 1500 82611
"14609" 82600024 527.591 486.351 489.997 0.1314 1500 82611
"14610" 82600024 411.345 401.601 338.189 0.5905 NA 82611
"14611" 82600024 605.057 619.164 612.541 0.2026 1800 82611
"14612" 82600024 551.849 553.096 511.391 -0.9979 1650 82611
"14613" 82600024 294.553 231.468 318.792 -0.9664 NA 82611
"14614" 82600024 388.786 365.946 383.075 1.4328 1250 82611
"14615" 82600024 505.784 487.629 513.242 -0.5553 1500 82611
"14616" 82600024 451.605 232.553 279.297 1.0706 NA 82611
"14617" 82600024 614.518 635.247 568.521 -0.9281 1485 82611
"14618" 82600024 314.054 239.685 321.796 0.3794 1650 82611
"14619" 82600024 480.927 506.349 508.756 -0.8443 1375 82611
"14620" 82600024 434.524 454.442 468.741 -0.9449 1375 82611
"14621" 82600024 457.719 463.606 484.989 -0.7157 1200 82611
"14622" 82600024 528.211 528.076 559.989 -0.1683 1500 82611
"14623" 82600024 372.861 357.162 347.488 0.0167 1500 82611
"14624" 82600024 431.344 384.325 463.417 -0.4958 1375 82611
"14625" 82600024 566.651 512.912 530.67 1.0532 NA 82611
"14626" 82600024 447.288 518.884 421.896 -1.0554 1375 82611
"14627" 82600024 520.565 606.268 547.202 0.5954 1500 82611
"14628" 82600024 488.196 612.028 609.74 1.1832 1500 82611
"14629" 82600024 342.461 405.626 420.026 0.3802 2100 82611
"14630" 82600024 436.845 434.367 449.412 -0.1127 1500 82611
"14631" 82600024 486.255 520.49 518.008 -0.2055 1500 82611
"14632" 82600024 437.887 577.267 548.801 -1.8294 1500 82611
"14633" 82600024 469.312 488.414 532.492 -1.1409 1500 82611
"14634" 82600024 522.49 532.772 556.452 -0.3465 1375 82611
"14635" 82600024 644.887 571.316 589.61 0.148 1500 82611
"14636" 82600025 377.257 333.608 364.475 NA 1250 82613
"14637" 82600025 586.806 537.499 597.246 -0.9831 NA 82613
"14638" 82600025 385.102 422.283 414.776 0.4114 1500 82613
"14639" 82600025 639.566 529.868 595.983 NA 1500 82613
"14640" 82600025 499.728 596.673 616.217 1.3939 1200 82613
"14641" 82600025 588.438 517.968 540.955 1.2541 1500 82613
"14642" 82600025 431.463 468.83 413.038 -1.0341 1500 82613
"14643" 82600025 439.993 331.213 433.686 0.3774 3000 82613
"14644" 82600025 390.77 475.847 409.891 -0.7212 1500 82613
"14645" 82600025 329.156 389.667 396.204 -1.0382 1500 82613
"14646" 82600025 374.122 354.849 343.948 -0.4867 1500 82613
"14647" 82600025 614.331 584.847 574.898 -0.4044 1500 82613
"14648" 82600025 430.407 475.375 445.964 -0.7491 1500 82613
"14649" 82600025 568.688 520.672 542.217 -1.1155 3000 82613
"14650" 82600025 374.769 367.888 403.947 -0.9047 1500 82613
"14651" 82600025 399.717 384.729 365.84 -0.1379 NA 82613
"14652" 82600025 411.219 314.613 419.495 -0.2069 NA 82613
"14653" 82600025 460.26 531.356 500.539 -1.2897 1375 82613
"14654" 82600025 528.116 548.797 587.329 -0.5953 1500 82613
"14655" 82600025 623.784 643.316 661.927 0.641 1500 82613
"14656" 82600025 516.839 495.977 513.717 -0.8865 NA 82613
"14657" 82600025 381.232 312.426 304.858 NA NA 82613
"14658" 82600025 359.407 322.152 356.16 -0.8954 1620 82613
"14659" 82600025 623.953 648.512 714.652 0.3147 NA 82613
"14660" 82600025 472.179 452.521 518.385 -1.193 1500 82613
"14661" 82600025 527.14 516.502 519.538 -0.1953 1500 82613
"14662" 82600025 517.235 500.813 486.529 NA NA 82613
"14663" 82600025 475.215 473.254 450.908 -0.873 780 82613
"14664" 82600025 582.009 632.617 562.292 0.971 1500 82613
"14665" 82600025 416.947 408.922 416.602 -1.2223 1500 82613
"14666" 82600025 330.835 285.563 258.682 -1.2204 1500 82613
"14667" 82600025 438.778 416.463 436.352 NA NA 82613
"14668" 82600025 474.206 560.32 553.252 0.1351 1800 82613
"14669" 82600027 595.173 616.952 597.817 0.1577 1500 82611
"14670" 82600027 587.54 560.21 696.881 NA 1755 82611
"14671" 82600027 443.768 458.834 425.428 0.8823 1800 82611
"14672" 82600027 502.489 528.208 487.843 0.2735 3000 82611
"14673" 82600027 420.175 536.278 428.958 -0.391 1500 82611
"14674" 82600027 429.201 391.362 382.591 -1.0758 1500 82611
"14675" 82600027 437.409 408.855 349.576 1.0899 1800 82611
"14676" 82600027 488.956 571.6 499.707 -0.6171 3000 82611
"14677" 82600027 374.335 370.908 457.525 -0.082 1500 82611
"14678" 82600027 460.915 588.023 580.417 -1.3249 3000 82611
"14679" 82600027 411.221 455.24 386.057 0.5975 1500 82611
"14680" 82600027 664.548 637.587 578.28 1.0079 1750 82611
"14681" 82600027 393.345 404.526 422.199 -1.3219 NA 82611
"14682" 82600027 528.6 445.178 435.513 NA NA 82611
"14683" 82600027 449.77 549.828 474.401 0.605 1500 82611
"14684" 82600027 432.286 442.33 497.717 -0.5101 1375 82611
"14685" 82600027 493.615 486.087 480.116 -0.685 1500 82611
"14686" 82600027 631.252 653.099 593.821 0.9513 1500 82611
"14687" 82600027 462.145 543.081 532.445 0.0905 1500 82611
"14688" 82600027 420.659 411.71 439.161 -0.4979 1500 82611
"14689" 82600027 536.751 500.08 531.907 -0.4371 1560 82611
"14690" 82600027 423.191 482.41 468.916 NA 1500 82611
"14691" 82600027 454.875 519.711 515.755 -0.3201 1500 82611
"14692" 82600027 539.438 441.138 483.079 1.0289 1375 82611
"14693" 82600027 373.361 437.983 526.797 1.015 1500 82611
"14694" 82600027 525.037 622.442 595.532 -0.3716 1500 82611
"14695" 82600027 426.224 476.617 458.331 0.6933 1250 82611
"14696" 82600027 492.211 429.244 512.56 -0.8709 1500 82611
"14697" 82600027 613.517 495.13 507.646 0.5517 NA 82611
"14698" 82600027 486.864 525.378 480.643 -0.2541 1500 82611
"14699" 82600027 453.684 472.989 502.167 -1.6918 1500 82611
"14700" 82600027 478.046 454.979 483.932 0.3428 1500 82611
"14701" 82600028 338.29 454.269 335.089 -0.9616 NA 82611
"14702" 82600028 624.862 504.691 516.833 0.9012 1200 82611
"14703" 82600028 294.48 242.596 375.282 -3.2108 NA 82611
"14704" 82600028 239.474 286.167 236.43 0.2682 NA 82611
"14705" 82600028 399.448 400.672 425.091 -0.2134 1500 82611
"14706" 82600028 371.953 342.895 415.227 -0.0393 1430 82611
"14707" 82600028 472.416 469.947 497.802 -0.964 1500 82611
"14708" 82600028 680.56 626.858 694.876 -0.8612 1620 82611
"14709" 82600028 432.681 468.077 469.262 -0.9329 2730 82611
"14710" 82600028 401.232 467.594 404.655 NA 1500 82611
"14711" 82600028 413.224 333.391 401.282 -1.5191 2100 82611
"14712" 82600028 565.749 558.254 573.62 0.7054 NA 82611
"14713" 82600028 590.663 647.344 660.991 NA 1500 82611
"14714" 82600028 647.238 646.687 540.383 1.255 3000 82611
"14715" 82600028 404.176 369.22 406.019 NA 1500 82611
"14716" 82600028 465.418 483.166 449.41 0.3437 NA 82611
"14717" 82600028 620.795 511.137 596.19 NA 1500 82611
"14718" 82600028 479.048 496.687 586.116 -3.3969 1500 82611
"14719" 82600028 466.046 545.048 517.215 NA 1500 82611
"14720" 82600028 519.456 597.322 618.206 1.8959 1500 82611
"14721" 82600028 505.546 496.03 484.645 -0.3082 1500 82611
"14722" 82600028 603.52 554.776 483.418 0.4207 1500 82611
"14723" 82600028 437.431 424.827 435.474 0.3532 3000 82611
"14724" 82600028 633.032 714.203 637.494 -0.6401 1500 82611
"14725" 82600030 555.576 481.857 489.456 0.6512 1600 82611
"14726" 82600030 335.479 312.775 339.382 1.6054 1600 82611
"14727" 82600030 437.304 477.747 535.022 -0.1453 NA 82611
"14728" 82600030 464.032 376.81 346.972 -0.1434 NA 82611
"14729" 82600030 452.609 503.105 495.754 -0.1898 1500 82611
"14730" 82600030 452.854 488.24 477.159 0.7376 1800 82611
"14731" 82600030 570.156 471.058 445.484 1.0721 1360 82611
"14732" 82600030 523.749 607.635 609.476 -0.2549 2400 82611
"14733" 82600030 548.303 544.844 569.022 0.4509 1600 82611
"14734" 82600030 472.103 595.953 539.265 -1.461 1400 82611
"14735" 82600030 370.057 413.961 414.778 1.4304 2000 82611
"14736" 82600030 487.427 482.324 487.595 0.065 1600 82611
"14737" 82600030 449.142 507.489 447.627 0.9471 1600 82611
"14738" 82600030 371.092 401.215 447.546 0.3644 NA 82611
"14739" 82600030 519.4 566.109 583.516 0.9761 2400 82611
"14740" 82600030 588.243 624.583 584.284 -1.1712 2400 82611
"14741" 82600030 456.166 438.948 447.167 -1.2671 1800 82611
"14742" 82600030 483.61 461.66 319.055 -0.666 NA 82611
"14743" 82600030 398.115 330.976 284.581 -2.4475 NA 82611
"14744" 82600030 499.004 438.747 420.142 -2.0066 2400 82611
"14745" 82600030 376.922 414.332 417.4 -0.7447 1400 82611
"14746" 82600030 533.877 631.155 578.46 -0.7456 1280 82611
"14747" 82600030 573.379 639.219 621.706 0.1489 1600 82611
"14748" 82600030 570.31 558.177 550.81 0.9486 2640 82611
"14749" 82600030 406.091 520.245 531.23 0.7082 NA 82611
"14750" 82600030 431.693 493.61 437.816 0.6114 NA 82611
"14751" 82600030 414.675 489.549 412.393 -1.6829 1800 82611
"14752" 82600030 426.628 357.958 370.289 1.1977 NA 82611
"14753" 82600030 630.69 627.552 597.1 0.2421 1600 82611
"14754" 82600030 431.059 442.874 456.514 0.1988 1600 82611
"14755" 82600030 593.442 609.296 622.8 -0.0194 2080 82611
"14756" 82600030 547.029 611.457 577.607 0.55 1920 82611
"14757" 82600030 460.473 431.949 404.715 0.0992 1600 82611
"14758" 82600030 345.151 332.717 352.727 NA NA 82611
"14759" 82600031 424.453 401.132 412.108 -0.971 NA 82613
"14760" 82600031 516.326 577.165 528.482 NA NA 82613
"14761" 82600031 381.178 368.293 453.097 -0.7842 NA 82613
"14762" 82600031 394.31 426.266 407.047 -0.002 NA 82613
"14763" 82600031 361.288 346.538 281.788 -0.3558 1925 82613
"14764" 82600031 462.844 429.007 397.816 -1.0184 NA 82613
"14765" 82600031 462.019 449.988 404.842 -1.7749 2025 82613
"14766" 82600031 295.072 280.589 234.834 0.8074 NA 82613
"14767" 82600031 433.564 371.749 358.691 -0.8284 1800 82613
"14768" 82600031 636.467 516.549 566.614 -0.5038 1575 82613
"14769" 82600031 411.707 454.857 472.26 0.5255 NA 82613
"14770" 82600031 459.136 431.442 412.377 -1.5805 NA 82613
"14771" 82600031 457.414 502.908 474.526 0.7261 1575 82613
"14772" 82600031 525.31 412.253 445.531 0.1503 1350 82613
"14773" 82600031 302.901 438.388 345.895 -0.4004 NA 82613
"14774" 82600031 525.945 456.103 452.064 -0.5699 1620 82613
"14775" 82600031 489.777 541.689 410.917 -0.2933 1575 82613
"14776" 82600031 380.729 344.775 360.767 0.3729 NA 82613
"14777" 82600031 580.492 468.571 436.886 -1.0685 1350 82613
"14778" 82600031 445.437 480.137 498.29 -1.3425 1350 82613
"14779" 82600031 408.229 439.877 413.558 -0.8942 2160 82613
"14780" 82600031 362.768 358.6 329.97 0.5216 NA 82613
"14781" 82600031 584.493 518.16 550.698 -1.6428 1350 82613
"14782" 82600031 420.635 527.151 449.193 -1.4109 1395 82613
"14783" 82600031 429.726 414.507 408.348 -2.7842 NA 82613
"14784" 82600031 368.272 314.092 334.951 0.4092 NA 82613
"14785" 82600031 407.585 370.803 409.141 0.1843 NA 82613
"14786" 82600031 450.98 395.323 354.406 0.8035 1890 82613
"14787" 82600031 422.964 492.98 431.334 -0.5851 2700 82613
"14788" 82600031 414.398 399.32 364.128 -1.1208 1350 82613
"14789" 82600031 475.771 476.711 475.512 -1.9836 NA 82613
"14790" 82600031 333.401 321.505 347.039 0.0688 380 82613
"14791" 82600031 393.009 348.306 291.699 -0.8095 NA 82613
"14792" 82600031 511.124 529.56 459.489 -1.026 1620 82613
"14793" 82600031 336.502 297.077 302.221 0.1212 1350 82613
"14794" 82600033 610.325 588.576 569.041 0.7938 1750 82612
"14795" 82600033 559.918 611.981 598.637 -1.2403 1400 82612
"14796" 82600033 526.787 500.764 567.151 1.0905 1575 82612
"14797" 82600033 627.917 600.274 603.124 NA 1575 82612
"14798" 82600033 620.814 567.023 646.481 0.2056 1575 82612
"14799" 82600033 536.69 564.48 527.189 1.8537 1750 82612
"14800" 82600033 528.064 561.898 514.867 -0.7805 1575 82612
"14801" 82600033 485.736 588.595 562.826 0.0116 1575 82612
"14802" 82600033 500.439 596.426 534.349 1.2357 1400 82612
"14803" 82600033 564.608 653.412 565.084 0.8459 1575 82612
"14804" 82600033 530.256 568.398 567.339 0.5725 2170 82612
"14805" 82600033 512.592 450.543 520.565 0.0908 1750 82612
"14806" 82600033 584.674 607.808 573.18 -0.3164 1575 82612
"14807" 82600033 465.61 490.376 472.008 -1.2742 1750 82612
"14808" 82600033 553.571 592.654 527.423 0.5273 1750 82612
"14809" 82600033 586.264 593.941 641.887 0.5355 1575 82612
"14810" 82600033 601.063 556.507 555.551 -0.0714 1400 82612
"14811" 82600033 560.072 613.734 572.878 -0.6474 1575 82612
"14812" 82600033 544.399 576.123 580.985 0.0523 1575 82612
"14813" 82600033 534.787 550.79 548.842 -1.3076 1575 82612
"14814" 82600033 572.008 573.924 552.128 -0.1186 1575 82612
"14815" 82600033 443.323 559.394 491.395 -0.6453 1575 82612
"14816" 82600033 509.569 546.892 502.1 1.0868 1575 82612
"14817" 82600033 567.941 582.373 593.607 0.7687 1575 82612
"14818" 82600033 455.731 576.151 510.665 0.1482 2800 82612
"14819" 82600033 510.216 487.243 517.35 0.8021 1750 82612
"14820" 82600033 563.441 586.718 584.194 -0.4344 1575 82612
"14821" 82600033 477.138 625.925 566.17 1.0891 1575 82612
"14822" 82600034 478.788 525.584 488.465 0.4188 1500 82613
"14823" 82600034 579.179 616.295 597.687 0.3218 1500 82613
"14824" 82600034 455.002 497.328 488.41 0.6449 1500 82613
"14825" 82600034 541.727 586.444 559.104 -0.6707 3000 82613
"14826" 82600034 556.03 575.066 566.719 NA 1500 82613
"14827" 82600034 575.111 534.253 624.944 -0.207 1500 82613
"14828" 82600034 397.67 436.32 465.663 -0.2939 NA 82613
"14829" 82600034 593.729 541.589 532.424 0.5512 1500 82613
"14830" 82600034 514.836 539.795 559.649 -0.1334 1500 82613
"14831" 82600034 513.302 505.989 497.094 1.0351 1500 82613
"14832" 82600034 562.11 563.752 494.135 0.8129 1500 82613
"14833" 82600034 463.53 433.286 443.539 0.3431 1500 82613
"14834" 82600034 556.446 528.618 600.931 -1.0597 1500 82613
"14835" 82600034 488.133 559.991 527.882 -0.9113 1500 82613
"14836" 82600034 481.299 523.652 474.644 0.7268 1500 82613
"14837" 82600034 468.525 522.102 531.296 -0.4995 2100 82613
"14838" 82600034 513.742 480.542 511.283 0.4022 1500 82613
"14839" 82600034 587.799 602.315 618.596 -0.4745 1500 82613
"14840" 82600034 456.32 519.054 490.632 1.5374 1500 82613
"14841" 82600034 539.942 527.28 514.406 1.0795 1500 82613
"14842" 82600034 516.44 583.885 562.744 0.7378 1500 82613
"14843" 82600034 483.502 541.954 562.622 -0.5965 1500 82613
"14844" 82600034 575.912 573.493 598.124 0.8553 1500 82613
"14845" 82600034 396.213 420.546 413.175 -0.7195 1500 82613
"14846" 82600034 424.16 385.645 413.515 -0.851 1500 82613
"14847" 82600034 397.279 472.946 466.197 -0.1253 1500 82613
"14848" 82600034 495.524 486.872 472.475 0.8297 NA 82613
"14849" 82600035 433.824 458.055 394.783 -0.5997 1500 82613
"14850" 82600035 453.124 478.622 421.276 -1.0436 1500 82613
"14851" 82600035 378.951 427.338 429.304 -1.1338 1500 82613
"14852" 82600035 489.515 459.781 434.978 0.0462 1375 82613
"14853" 82600035 513.046 609.414 525.395 -0.995 1500 82613
"14854" 82600035 361.466 412.769 377.449 -1.5774 1560 82613
"14855" 82600035 468.848 621.286 581.831 -0.0364 1500 82613
"14856" 82600035 464.18 389.486 307.159 0.4273 1500 82613
"14857" 82600035 451.956 428.783 392.173 -0.2169 2100 82613
"14858" 82600035 523.746 355.997 409.289 0.0483 1500 82613
"14859" 82600035 513.207 549.1 545.437 -0.4135 1375 82613
"14860" 82600035 536.488 483.549 603.054 0.8701 1250 82613
"14861" 82600035 548.252 590.471 521.422 0.0484 1500 82613
"14862" 82600035 523.32 491.634 513.085 -0.9092 1500 82613
"14863" 82600035 573.439 518.235 520.951 1.2332 1620 82613
"14864" 82600035 508.984 532.951 497.361 0.5509 1500 82613
"14865" 82600035 413.509 425.825 413.43 -0.0625 1500 82613
"14866" 82600035 625.102 586.82 606.772 -0.3004 NA 82613
"14867" 82600035 544.653 527.877 517.183 -0.399 1500 82613
"14868" 82600035 426.643 421.85 391.555 -1.348 1500 82613
"14869" 82600035 487.257 515.25 556.441 0.9353 1500 82613
"14870" 82600035 387.337 416.529 432.534 -0.3436 1500 82613
"14871" 82600035 594.083 647.892 552.256 1.0938 1500 82613
"14872" 82600035 546.323 596.837 597.171 -0.9394 1500 82613
"14873" 82600035 537.355 589.405 581.865 -1.0987 2880 82613
"14874" 82600035 530.567 528.42 562.462 0.0208 1500 82613
"14875" 82600035 563.114 563.998 561.776 -1.4316 1500 82613
"14876" 82600035 390.408 454.527 414.347 0.9116 1560 82613
"14877" 82600035 490.822 525.967 501.052 0.3856 NA 82613
"14878" 82600035 496.586 570.439 502.965 -0.8091 1500 82613
"14879" 82600035 362.339 326.168 442.615 0.5999 1500 82613
"14880" 82600035 510.75 544.402 523.108 -0.3521 1500 82613
"14881" 82600035 503.896 541.13 446.219 -0.0118 2100 82613
"14882" 82600035 535.651 548.357 557.227 -1.1093 1500 82613
"14883" 82600036 477.897 386.61 472.041 1.1699 NA 82612
"14884" 82600036 558.033 509.26 483.544 2.0608 NA 82612
"14885" 82600036 579.691 547.349 568.537 0.5774 1500 82612
"14886" 82600036 462.915 523.073 491.725 0.9543 1500 82612
"14887" 82600036 418.525 499.969 462.618 1.087 1500 82612
"14888" 82600036 464.61 506.13 452.196 1.2149 1375 82612
"14889" 82600036 476.31 464.608 508.341 1.0531 1500 82612
"14890" 82600036 543.191 468.766 522.293 1.4475 1500 82612
"14891" 82600036 536.895 567.385 581.055 0.6798 1500 82612
"14892" 82600036 617.681 594.955 598.667 0.607 1500 82612
"14893" 82600036 463.095 535.178 487.661 1.2875 1500 82612
"14894" 82600036 590.406 625.541 624.746 0.0647 2100 82612
"14895" 82600036 557.544 545.972 538.896 0.3234 1500 82612
"14896" 82600036 544.311 519.399 461.629 0.8879 1500 82612
"14897" 82600036 619.819 616.307 595.417 -0.0976 NA 82612
"14898" 82600036 627.308 631.054 632.709 1.2596 3000 82612
"14899" 82600036 482.802 525.828 501.764 -0.1193 1500 82612
"14900" 82600036 486.25 617.514 460.495 -0.3444 720 82612
"14901" 82600036 544.216 598.061 602.559 1.0026 1500 82612
"14902" 82600036 555.487 627.848 601.336 1.6464 1375 82612
"14903" 82600036 554.652 522.861 556.28 0.2204 1380 82612
"14904" 82600036 565.273 579.196 555.042 -0.3641 1925 82612
"14905" 82600036 485.371 515.062 468.559 1.2962 1500 82612
"14906" 82600036 777.949 692.249 716.369 1.4081 1500 82612
"14907" 82600036 520.937 579.938 472.22 1.0014 3000 82612
"14908" 82600036 584.106 648.553 578.841 1.0231 1250 82612
"14909" 82600036 662.813 778.148 730.531 0.1813 1500 82612
"14910" 82600036 575.252 702.997 580.469 -0.506 1500 82612
"14911" 82600036 583.531 721.104 665.608 -0.123 1500 82612
"14912" 82600036 481.345 494.446 471.699 0.8313 1375 82612
"14913" 82600036 607.056 549.565 545.51 1.7624 3000 82612
"14914" 82600036 614.358 622.733 582.843 0.9485 3000 82612
"14915" 82600036 584.093 646.233 512.758 1.2026 1375 82612
"14916" 82600036 643.934 603.904 580.458 1.5694 1500 82612
"14917" 82600036 547.418 555.645 589.666 1.321 1500 82612
"14918" 82600036 579.066 675.16 589.65 -1.2506 1500 82612
